,Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
1150,2020-03-27,25.2,32.6,28.9,84.0,2.0,9.0,4.0,360.0,1.0,C 
1151,2020-03-28,26.4,32.0,28.9,84.0,0.0,7.7,5.0,290.0,2.0,C 
1152,2020-03-29,25.8,32.2,28.2,86.0,0.0,6.3,4.0,360.0,1.0,C 
1153,2020-03-30,26.6,32.0,27.7,88.0,0.0,5.7,4.0,290.0,2.0,C 
1154,2020-03-31,25.2,31.2,26.8,94.0,23.7,4.6,3.0,340.0,1.0,C 
1155,2020-04-01,24.6,31.6,28.3,86.0,14.4,5.2,3.0,350.0,2.0,C 
1156,2020-04-02,24.6,32.2,27.8,88.0,91.6,7.5,4.0,350.0,1.0,C 
1157,2020-04-03,24.8,32.2,29.1,84.0,0.5,7.3,5.0,340.0,2.0,C 
1158,2020-04-04,24.93333333333333,31.93333333333333,28.5,86.0,3.133333333333333,5.766666666666667,4.333333333333333,326.6666666666667,1.666666666666667,
1159,2020-04-05,25.06666666666667,31.66666666666667,27.9,88.0,5.766666666666667,4.233333333333333,3.666666666666667,313.3333333333333,1.333333333333333,
1160,2020-04-06,25.2,31.4,27.3,90.0,8.4,2.7,3.0,300.0,1.0,C 
1161,2020-04-07,24.8,30.6,26.9,90.0,32.5,3.0,4.0,350.0,1.0,C 
1162,2020-04-08,24.8,30.8,27.2,88.0,3.0,6.0,4.0,350.0,1.0,C 
1163,2020-04-09,25.2,34.2,28.2,84.0,0.0,1.5,6.0,140.0,2.0,C 
1164,2020-04-10,25.6,34.4,29.0,82.0,0.0,6.5,4.0,80.0,2.0,C 
1165,2020-04-11,25.2,32.0,27.1,91.0,1.2,7.5,4.0,360.0,1.0,C 
1166,2020-04-12,25.0,32.6,27.3,89.0,4.7,6.1,8.0,210.0,2.0,C 
1167,2020-04-13,23.6,31.6,27.9,87.0,43.5,5.7,4.0,350.0,1.0,C 
1168,2020-04-14,22.4,31.6,28.4,84.0,0.0,9.6,5.0,340.0,2.0,C 
1169,2020-04-15,25.8,33.0,29.4,82.0,0.0,9.3,6.0,340.0,2.0,C 
1170,2020-04-16,25.75,32.7,29.15,83.75,0.0,8.725000000000001,5.25,330.0,1.75,
1171,2020-04-17,25.7,32.4,28.9,85.5,0.0,8.15,4.5,320.0,1.5,
1172,2020-04-18,25.65,32.1,28.65,87.25,0.0,7.575,3.75,310.0,1.25,
1173,2020-04-19,25.6,31.8,28.4,89.0,0.0,7.0,3.0,300.0,1.0,C 
1174,2020-04-20,26.4,33.2,29.6,84.0,2.0,6.4,6.0,330.0,1.0,C 
1175,2020-04-21,24.6,32.4,28.1,88.0,56.5,10.4,4.0,60.0,2.0,C 
1176,2020-04-22,25.4,34.6,29.2,83.0,15.0,5.7,7.0,120.0,2.0,C 
1177,2020-04-23,27.6,34.2,30.8,76.0,0.0,10.0,6.0,100.0,2.0,E 
1178,2020-04-24,27.4,33.8,29.5,78.0,0.0,8.4,5.0,160.0,2.0,C 
1179,2020-04-25,26.0,33.4,29.1,82.0,4.6,7.8,4.0,110.0,2.0,C 
1180,2020-04-26,26.2,32.0,27.8,88.0,0.0,2.4,4.0,340.0,1.0,C 
1181,2020-04-27,25.2,34.2,29.6,79.0,7.7,1.3,6.0,130.0,2.0,C 
1182,2020-04-28,25.0,33.8,29.75,77.5,6.85,0.8500000000000001,6.5,105.0,2.5,
1183,2020-04-29,24.8,33.4,29.9,76.0,6.0,0.4,7.0,80.0,3.0,E 
1184,2020-04-30,24.66666666666667,32.4,29.03333333333333,81.33333333333333,20.16666666666666,3.333333333333333,6.0,146.6666666666667,2.666666666666667,
1185,2020-05-01,24.53333333333333,31.4,28.16666666666667,86.66666666666667,34.33333333333333,6.266666666666667,5.0,213.3333333333333,2.333333333333333,
1186,2020-05-02,24.4,30.4,27.3,92.0,48.5,9.2,4.0,280.0,2.0,C 
1187,2020-05-03,25.2,32.2,28.8,82.0,0.0,0.2,4.0,160.0,1.0,C 
1188,2020-05-04,26.2,33.2,29.8,77.0,0.0,6.9,6.0,120.0,2.0,C 
1189,2020-05-05,27.0,33.6,29.9,80.0,0.0,7.9,6.0,350.0,2.0,C 
1190,2020-05-06,27.2,33.8,30.3,77.0,0.0,7.4,5.0,120.0,3.0,E 
1191,2020-05-07,25.4,34.2,30.3,76.0,5.6,7.7,5.0,110.0,2.0,E 
1192,2020-05-08,26.6,34.0,29.9,78.5,2.8,6.25,5.0,145.0,2.0,
1193,2020-05-09,27.8,33.8,29.5,81.0,0.0,4.8,5.0,180.0,2.0,C 
1194,2020-05-10,24.6,33.6,28.8,81.0,43.5,5.9,3.0,45.0,1.0,C 
1195,2020-05-11,27.2,33.2,29.1,81.0,1.0,8.9,6.0,45.0,3.0,NE
1196,2020-05-12,25.6,33.4,29.2,82.0,0.0,4.5,6.0,90.0,2.0,E 
1197,2020-05-13,28.0,33.8,30.5,76.0,0.0,9.1,4.0,150.0,2.0,C 
1198,2020-05-14,27.0,33.2,29.8,76.0,0.0,7.1,6.0,130.0,2.0,C 
1199,2020-05-15,25.8,33.2,28.7,81.0,0.0,8.8,7.0,120.0,2.0,C 
1200,2020-05-16,25.6,35.0,30.1,76.0,0.0,4.6,5.0,100.0,2.0,C 
1201,2020-05-17,26.6,35.4,28.9,84.0,0.0,9.4,5.0,110.0,2.0,C 
1202,2020-05-18,25.2,32.4,28.5,88.0,21.8,8.5,5.0,340.0,2.0,C 
1203,2020-05-19,25.2,33.6,28.2,86.0,21.0,2.1,9.0,120.0,3.0,SE
1204,2020-05-20,25.6,33.4,29.0,87.0,8.1,4.7,6.0,350.0,2.0,C 
1205,2020-05-21,24.0,31.8,28.0,86.0,83.0,9.7,4.0,340.0,1.0,C 
1206,2020-05-22,24.6,32.2,28.4,85.66666666666667,55.46666666666667,9.5,4.333333333333333,340.0,1.333333333333333,
1207,2020-05-23,25.2,32.6,28.8,85.33333333333333,27.93333333333334,9.299999999999999,4.666666666666667,340.0,1.666666666666667,
1208,2020-05-24,25.8,33.0,29.2,85.0,0.4,9.1,5.0,340.0,2.0,C 
1209,2020-05-25,24.8,32.2,29.2,83.0,0.0,9.6,5.0,10.0,2.0,C 
1210,2020-05-26,26.4,32.0,28.7,85.0,6.3,8.3,3.0,40.0,2.0,C 
1211,2020-05-27,24.6,32.2,28.7,84.0,0.0,6.0,5.0,10.0,1.0,C 
1212,2020-05-28,26.0,30.8,27.7,89.0,0.0,7.7,4.0,360.0,2.0,E 
1213,2020-05-29,24.8,32.0,28.0,88.0,0.0,0.7,4.0,330.0,1.0,C 
1214,2020-05-30,26.4,33.6,29.6,77.0,0.0,9.4,4.0,140.0,2.0,C 
1215,2020-05-31,25.0,33.4,28.8,82.0,28.2,8.8,6.0,350.0,3.0,E 
1216,2020-06-01,25.26666666666667,33.0,28.86666666666667,81.33333333333333,18.8,6.466666666666667,6.0,270.0,3.0,
1217,2020-06-02,25.53333333333333,32.6,28.93333333333333,80.66666666666667,9.399999999999999,4.133333333333334,6.0,190.0,3.0,
1218,2020-06-03,25.8,32.2,29.0,80.0,0.0,1.8,6.0,110.0,3.0,SE
1219,2020-06-04,26.2,33.4,29.0,81.0,0.0,4.2,5.0,100.0,2.0,E 
1220,2020-06-05,25.4,33.4,28.5,83.0,0.0,10.2,5.0,100.0,2.0,C 
1221,2020-06-06,25.2,31.6,27.9,86.0,0.0,10.3,5.0,330.0,1.0,C 
1222,2020-06-07,25.6,32.2,28.4,82.0,0.0,7.9,5.0,120.0,1.0,C 
1223,2020-06-08,25.8,32.4,28.7,83.0,0.0,7.8,5.0,80.0,2.0,C 
1224,2020-06-09,26.0,32.8,29.1,82.0,0.0,8.6,5.0,20.0,2.0,C 
1225,2020-06-10,25.6,32.4,29.0,80.0,2.6,9.4,5.0,120.0,2.0,C 
1226,2020-06-11,26.0,32.2,29.0,83.0,0.0,8.2,6.0,120.0,2.0,C 
1227,2020-06-12,24.4,32.6,28.3,82.0,19.0,8.8,7.0,100.0,2.0,E 
1228,2020-06-13,24.93333333333333,33.0,28.93333333333333,81.33333333333333,12.66666666666667,8.100000000000001,6.666666666666667,103.3333333333333,2.0,
1229,2020-06-14,25.46666666666667,33.4,29.56666666666667,80.66666666666667,6.333333333333334,7.4,6.333333333333333,106.6666666666667,2.0,
1230,2020-06-15,26.0,33.8,30.2,80.0,0.0,6.7,6.0,110.0,2.0,C 
1231,2020-06-16,26.6,33.2,28.7,84.0,0.5,9.4,6.0,120.0,2.0,C 
1232,2020-06-17,24.2,34.0,28.6,78.0,0.0,7.6,6.0,100.0,3.0,E 
1233,2020-06-18,25.4,33.6,28.8,84.0,0.0,10.5,4.0,80.0,2.0,C 
1234,2020-06-19,26.4,33.2,29.4,82.0,0.0,9.2,5.0,90.0,2.0,E 
1235,2020-06-20,25.3,33.3,29.15,79.5,0.0,8.2,5.0,105.0,2.0,
1236,2020-06-21,24.2,33.4,28.9,77.0,0.0,7.2,5.0,120.0,2.0,C 
1237,2020-06-22,25.8,33.2,29.6,78.0,0.0,6.4,7.0,100.0,4.0,E 
1238,2020-06-23,25.0,33.0,28.7,78.0,0.0,7.0,5.0,100.0,2.0,C 
1239,2020-06-24,24.8,33.0,28.475,78.5,0.0,7.425,5.0,100.0,2.0,
1240,2020-06-25,24.6,33.0,28.25,79.0,0.0,7.85,5.0,100.0,2.0,
1241,2020-06-26,24.4,33.0,28.025,79.5,0.0,8.274999999999999,5.0,100.0,2.0,
1242,2020-06-27,24.2,33.0,27.8,80.0,0.0,8.7,5.0,100.0,2.0,C 
1243,2020-06-28,24.2,33.6,28.0,82.0,0.0,9.9,6.0,50.0,1.0,C 
1244,2020-06-29,24.8,34.2,28.7,76.0,0.0,9.9,5.0,120.0,2.0,C 
1245,2020-06-30,24.6,34.0,28.6,80.0,0.0,9.8,6.0,140.0,2.0,C 
1246,2020-07-01,24.8,33.6,27.95,82.0,0.0,9.2,7.0,190.0,3.0,
1247,2020-07-02,25.0,33.2,27.3,84.0,0.0,8.6,8.0,240.0,4.0,SE
1248,2020-07-03,24.0,33.2,28.7,82.0,31.2,7.6,5.0,230.0,2.0,C 
1249,2020-07-04,24.2,32.2,28.4,79.0,0.0,7.2,4.0,120.0,2.0,C 
1250,2020-07-05,25.8,32.0,28.8,76.0,0.0,9.8,7.0,100.0,3.0,E 
1251,2020-07-06,25.0,32.2,28.25,79.0,10.1,6.100000000000001,5.0,100.0,2.0,
1252,2020-07-07,24.2,32.4,27.7,82.0,20.2,2.4,3.0,100.0,1.0,C 
1253,2020-07-08,24.2,32.5,27.85,82.0,10.1,6.049999999999999,3.5,120.0,1.5,
1254,2020-07-09,24.2,32.6,28.0,82.0,0.0,9.7,4.0,140.0,2.0,C 
1255,2020-07-10,25.2,32.6,28.4,85.0,0.0,8.0,3.0,300.0,1.0,C 
1256,2020-07-11,24.6,33.4,28.0,84.0,8.5,7.0,4.0,90.0,1.0,C 
1257,2020-07-12,25.3,33.4,28.55,82.0,4.25,7.05,4.0,95.0,1.5,
1258,2020-07-13,26.0,33.4,29.1,80.0,0.0,7.1,4.0,100.0,2.0,C 
1259,2020-07-14,26.2,34.2,29.2,83.0,0.0,8.3,5.0,110.0,2.0,E 
1260,2020-07-15,26.6,31.8,27.9,80.0,0.0,7.9,5.0,120.0,2.0,C 
1261,2020-07-16,25.6,33.2,28.8,82.0,1.4,3.4,6.0,340.0,3.0,SE
1262,2020-07-17,26.2,33.4,29.4,76.0,0.0,7.3,6.0,120.0,2.0,C 
1263,2020-07-18,25.2,33.4,28.8,82.0,0.0,10.2,3.0,110.0,1.0,C 
1264,2020-07-19,24.4,33.6,29.1,77.0,0.0,8.9,4.0,30.0,2.0,C 
1265,2020-07-20,23.8,33.4,29.0,82.0,0.0,9.0,4.0,120.0,2.0,C 
1266,2020-07-21,26.6,34.0,28.5,84.0,0.5,9.5,5.0,100.0,2.0,E 
1267,2020-07-22,24.8,33.4,28.4,82.0,10.0,8.7,6.0,90.0,2.0,C 
1268,2020-07-23,25.0,33.8,28.4,80.0,0.0,10.3,4.0,110.0,2.0,C 
1269,2020-07-24,24.2,33.4,28.2,80.0,0.0,9.0,8.0,80.0,2.0,C 
1270,2020-07-25,23.8,33.4,27.8,74.0,0.0,9.9,5.0,150.0,2.0,C 
1271,2020-07-26,22.0,32.6,26.8,75.0,0.0,9.8,5.0,120.0,2.0,C 
1272,2020-07-27,23.0,33.8,28.4,70.0,0.0,9.6,5.0,120.0,3.0,C 
1273,2020-07-28,23.0,33.6,28.2,72.0,0.0,10.4,7.0,130.0,3.0,SE
1274,2020-07-29,23.8,33.2,28.5,72.0,0.0,10.2,6.0,140.0,2.0,C 
1275,2020-07-30,22.4,31.8,29.3,76.0,0.0,9.7,8.0,310.0,2.0,C 
1276,2020-07-31,21.4,31.6,26.8,80.0,0.0,10.5,3.0,300.0,1.0,C 
1277,2020-08-01,22.6,32.6,27.25,81.0,0.0,10.05,4.5,172.5,1.5,
1278,2020-08-02,23.8,33.6,27.7,82.0,0.0,9.6,6.0,45.0,2.0,C 
1279,2020-08-03,24.2,33.0,27.9,80.0,0.0,8.6,6.0,90.0,2.0,C 
1280,2020-08-04,25.2,32.8,28.9,80.0,0.0,9.2,4.0,100.0,1.0,C 
1281,2020-08-05,25.0,32.8,28.1,82.0,0.0,1.4,5.0,360.0,1.0,C 
1282,2020-08-06,25.0,34.8,28.3,79.0,0.0,9.1,8.0,90.0,3.0,C 
1283,2020-08-07,26.6,32.6,28.7,82.0,0.0,9.3,4.0,300.0,2.0,C 
1284,2020-08-08,25.75,33.0,28.875,80.0,0.0,9.275,5.25,310.0,2.25,
1285,2020-08-09,24.9,33.40000000000001,29.05,78.0,0.0,9.25,6.5,320.0,2.5,
1286,2020-08-10,24.05,33.8,29.225,76.0,0.0,9.225,7.75,330.0,2.75,
1287,2020-08-11,23.2,34.2,29.4,74.0,0.0,9.2,9.0,340.0,3.0,E 
1288,2020-08-12,25.0,33.8,28.9,80.0,2.2,7.5,6.0,120.0,2.0,C 
1289,2020-08-13,25.8,34.2,28.4,82.0,0.0,6.4,6.0,90.0,3.0,E 
1290,2020-08-14,25.2,33.6,28.5,86.0,19.0,9.8,5.0,130.0,2.0,C 
1291,2020-08-15,25.6,32.6,29.0,78.0,0.0,9.2,7.0,45.0,3.0,W 
1292,2020-08-16,24.8,33.0,28.2,87.0,35.0,10.1,6.0,100.0,3.0,E 
1293,2020-08-17,25.8,34.2,29.6,75.0,0.0,8.6,7.0,80.0,4.0,E 
1294,2020-08-18,25.4,32.2,27.9,85.0,0.0,8.3,5.0,330.0,2.0,C 
1295,2020-08-19,25.4,34.6,28.9,81.0,0.0,9.6,6.0,120.0,2.0,C 
1296,2020-08-20,24.8,33.8,29.3,75.0,0.0,9.5,6.0,100.0,3.0,E 
1297,2020-08-21,26.0,33.8,29.6,72.0,0.0,10.2,8.0,130.0,3.0,E 
1298,2020-08-22,26.0,34.0,29.9,71.0,0.0,10.5,7.0,130.0,3.0,C 
1299,2020-08-23,25.25,34.25,29.45,72.75,0.0,10.425,6.75,120.0,2.75,
1300,2020-08-24,24.5,34.5,29.0,74.5,0.0,10.35,6.5,110.0,2.5,
1301,2020-08-25,23.75,34.75,28.55,76.25,0.0,10.275,6.25,100.0,2.25,
1302,2020-08-26,23.0,35.0,28.1,78.0,0.0,10.2,6.0,90.0,2.0,E 
1303,2020-08-27,21.8,34.2,27.3,80.0,0.0,10.1,6.0,100.0,2.0,E 
1304,2020-08-28,24.2,34.2,28.9,76.0,0.0,10.4,7.0,100.0,3.0,E 
1305,2020-08-29,25.4,34.2,29.1,78.0,0.0,8.9,5.0,340.0,2.0,N 
1306,2020-08-30,24.6,34.8,28.8,80.0,0.2,9.7,5.0,110.0,2.0,E 
1307,2020-08-31,24.2,34.6,28.3,74.0,0.0,9.5,6.0,20.0,3.0,E 
1308,2020-09-01,23.8,35.4,29.5,72.0,0.0,9.4,7.0,100.0,3.0,E 
1309,2020-09-02,24.0,34.0,28.8,77.0,0.0,9.5,5.0,330.0,2.0,C 
1310,2020-09-03,24.8,34.2,27.9,84.0,6.4,6.6,5.0,100.0,2.0,C 
1311,2020-09-04,24.0,34.2,29.5,79.0,35.0,8.0,6.0,360.0,2.0,C 
1312,2020-09-05,25.8,34.2,29.3,79.0,9.5,9.9,6.0,40.0,3.0,NE
1313,2020-09-06,24.2,34.8,28.8,76.0,1.0,9.0,7.0,110.0,2.0,C 
1314,2020-09-07,25.4,34.8,28.6,82.0,0.0,9.8,5.0,360.0,1.0,C 
1315,2020-09-08,25.0,34.4,29.1,72.0,0.0,9.8,5.0,45.0,3.0,E 
1316,2020-09-09,25.4,34.6,29.1,76.0,0.0,9.9,6.0,80.0,2.0,E 
1317,2020-09-10,25.2,33.6,29.0,78.0,0.0,9.6,5.0,60.0,2.0,C 
1318,2020-09-11,26.0,34.4,29.4,73.0,0.0,10.0,4.0,360.0,2.0,C 
1319,2020-09-12,24.4,34.2,28.4,80.0,0.0,8.6,6.0,330.0,2.0,C 
1320,2020-09-13,26.0,33.6,29.7,74.0,0.0,9.9,5.0,60.0,2.0,NW
1321,2020-09-14,24.8,33.8,28.8,73.0,0.0,7.4,7.0,320.0,2.0,C 
1322,2020-09-15,25.4,34.2,29.4,74.0,0.0,9.4,5.0,100.0,2.0,C 
1323,2020-09-16,25.6,34.6,29.75,72.0,0.0,9.525,5.75,100.0,2.5,
1324,2020-09-17,25.8,35.0,30.1,70.0,0.0,9.65,6.5,100.0,3.0,
1325,2020-09-18,26.0,35.4,30.45,68.0,0.0,9.775,7.25,100.0,3.5,
1326,2020-09-19,26.2,35.8,30.8,66.0,0.0,9.9,8.0,100.0,4.0,E 
1327,2020-09-20,27.8,34.4,30.6,70.0,0.0,10.0,6.0,90.0,2.0,C 
1328,2020-09-21,26.6,34.4,29.8,77.0,0.0,8.2,6.0,150.0,2.0,C 
1329,2020-09-22,24.8,31.6,27.0,86.0,9.0,7.2,6.0,250.0,2.0,C 
1330,2020-09-23,23.6,35.0,28.7,83.0,5.6,7.3,4.0,280.0,2.0,C 
1331,2020-09-24,26.4,35.8,29.8,80.0,0.0,9.3,5.0,350.0,2.0,C 
1332,2020-09-25,25.2,35.4,29.4,83.0,0.0,9.3,6.0,70.0,2.0,C 
1333,2020-09-26,25.0,35.4,29.7,74.0,0.0,5.8,8.0,340.0,3.0,C 
1334,2020-09-27,25.2,32.8,29.0,80.0,8.3,9.0,5.0,360.0,2.0,C 
1335,2020-09-28,24.6,33.8,29.2,78.0,16.0,8.6,6.0,150.0,2.0,E 
1336,2020-09-29,24.93333333333333,34.26666666666667,29.53333333333333,77.0,10.66666666666667,8.566666666666666,6.0,220.0,2.0,
1337,2020-09-30,25.26666666666667,34.73333333333333,29.86666666666667,76.0,5.333333333333334,8.533333333333333,6.0,290.0,2.0,
1338,2020-10-01,25.6,35.2,30.2,75.0,0.0,8.5,6.0,360.0,2.0,C 
1339,2020-10-02,25.2,35.0,29.4,80.0,4.0,10.5,8.0,350.0,2.0,C 
1340,2020-10-03,24.8,35.4,29.1,80.0,22.0,10.9,6.0,130.0,2.0,C 
1341,2020-10-04,24.8,34.0,29.3,72.0,0.0,10.2,6.0,160.0,3.0,SE
1342,2020-10-05,25.4,33.6,29.1,77.0,0.0,8.5,4.0,120.0,2.0,C 
1343,2020-10-06,25.0,33.2,28.5,78.0,0.0,8.0,4.0,140.0,2.0,C 
1344,2020-10-07,25.4,33.2,28.6,78.0,0.0,6.6,6.0,340.0,2.0,C 
1345,2020-10-08,26.0,34.2,29.8,72.0,0.0,8.1,5.0,110.0,3.0,E 
1346,2020-10-09,25.6,33.2,29.1,80.0,0.0,6.6,4.0,80.0,2.0,C 
1347,2020-10-10,26.4,33.0,28.2,81.0,0.0,4.6,8.0,70.0,2.0,C 
1348,2020-10-11,25.73333333333333,33.6,28.76666666666667,79.66666666666667,13.83333333333333,5.166666666666666,7.333333333333333,86.66666666666667,2.0,
1349,2020-10-12,25.06666666666667,34.2,29.33333333333333,78.33333333333333,27.66666666666667,5.733333333333333,6.666666666666667,103.3333333333333,2.0,
1350,2020-10-13,24.4,34.8,29.9,77.0,41.5,6.3,6.0,120.0,2.0,C 
1351,2020-10-14,26.0,36.0,29.4,77.0,0.0,9.3,4.0,350.0,2.0,N 
1352,2020-10-15,24.4,32.8,28.2,83.0,17.0,8.5,5.0,150.0,2.0,C 
1353,2020-10-16,23.6,32.0,28.1,85.0,35.0,7.4,4.0,300.0,1.0,C 
1354,2020-10-17,25.6,33.0,29.0,81.0,0.0,4.8,4.0,330.0,1.0,C 
1355,2020-10-18,25.4,33.0,28.6,80.0,0.0,4.1,5.0,100.0,2.0,C 
1356,2020-10-19,26.6,31.6,28.9,78.0,0.0,5.3,4.0,120.0,2.0,E 
1357,2020-10-20,26.0,33.2,29.6,74.0,0.0,4.1,5.0,30.0,2.0,C 
1358,2020-10-21,26.2,33.0,27.6,87.0,0.7,8.1,6.0,80.0,2.0,C 
1359,2020-10-22,25.2,30.6,28.3,86.0,10.5,0.4,3.0,250.0,1.0,C 
1360,2020-10-23,25.4,31.4,28.3,84.0,0.9,6.3,6.0,350.0,2.0,C 
1361,2020-10-24,25.2,33.4,29.7,80.0,0.5,7.9,4.0,80.0,2.0,C 
1362,2020-10-25,25.26666666666667,32.66666666666666,28.83333333333333,82.66666666666667,1.666666666666667,6.3,4.666666666666667,123.3333333333333,1.666666666666667,
1363,2020-10-26,25.33333333333333,31.93333333333333,27.96666666666667,85.33333333333333,2.833333333333333,4.699999999999999,5.333333333333333,166.6666666666667,1.333333333333333,
1364,2020-10-27,25.4,31.2,27.1,88.0,4.0,3.1,6.0,210.0,1.0,C 
1365,2020-10-28,24.4,33.6,28.5,81.0,12.1,2.8,6.0,110.0,2.0,E 
1366,2020-10-29,25.0,33.8,30.0,79.0,7.4,10.0,5.0,110.0,2.0,C 
1367,2020-10-30,27.8,31.6,29.5,77.0,1.2,7.6,4.0,110.0,2.0,C 
1368,2020-10-31,25.6,30.6,27.3,88.0,4.0,6.0,5.0,340.0,1.0,C 
1369,2020-11-01,24.4,30.2,27.3,88.0,6.6,2.1,5.0,340.0,2.0,C 
1370,2020-11-02,25.2,30.0,27.5,87.0,25.2,6.2,5.0,320.0,1.0,C 
1371,2020-11-03,25.0,31.4,27.9,86.0,0.0,0.0,3.0,80.0,1.0,C 
1372,2020-11-04,24.0,33.6,28.9,79.0,4.5,6.3,6.0,150.0,2.0,C 
1373,2020-11-05,24.4,33.40000000000001,28.8,80.0,6.75,5.3,5.5,97.5,2.0,
1374,2020-11-06,24.8,33.2,28.7,81.0,9.0,4.3,5.0,45.0,2.0,C 
1375,2020-11-07,25.6,33.6,29.8,80.0,0.0,8.0,6.0,340.0,2.0,N 
1376,2020-11-08,24.4,34.2,29.5,80.0,15.5,10.5,4.0,360.0,2.0,C 
1377,2020-11-09,24.2,33.6,29.0,83.0,34.0,8.7,8.0,90.0,3.0,W 
1378,2020-11-10,25.0,32.8,29.2,81.0,11.0,9.3,5.0,280.0,2.0,C 
1379,2020-11-11,24.6,33.0,28.8,82.0,4.1,10.5,5.0,340.0,3.0,N 
1380,2020-11-12,27.0,33.8,30.7,74.0,0.0,9.0,6.0,110.0,3.0,SE
1381,2020-11-13,27.2,35.0,31.1,72.0,0.0,8.7,8.0,120.0,3.0,C 
1382,2020-11-14,26.6,33.2,30.1,79.0,0.0,7.5,5.0,340.0,2.0,C 
1383,2020-11-15,26.2,34.4,29.5,80.0,0.6,8.7,3.0,70.0,1.0,C 
1384,2020-11-16,25.6,34.09999999999999,29.65,80.5,8.5,8.8,4.5,100.0,2.0,
1385,2020-11-17,25.0,33.8,29.8,81.0,16.4,8.9,6.0,130.0,3.0,SE
1386,2020-11-18,25.2,34.8,27.8,86.0,8.5,8.1,8.0,90.0,2.0,C 
1387,2020-11-19,23.0,35.2,29.4,80.0,15.0,10.5,7.0,360.0,4.0,N 
1388,2020-11-20,25.2,32.2,28.7,84.0,1.2,7.0,4.0,360.0,2.0,C 
1389,2020-11-21,24.4,31.8,28.9,87.0,19.6,6.1,3.0,330.0,1.0,C 
1390,2020-11-22,25.4,32.2,28.3,84.0,0.0,5.3,4.0,350.0,2.0,C 
1391,2020-11-23,24.8,30.8,28.0,86.0,0.0,3.8,4.0,320.0,2.0,NW
1392,2020-11-24,24.2,31.0,27.8,86.0,6.7,4.4,4.5,235.0,1.5,
1393,2020-11-25,23.6,31.2,27.6,86.0,13.4,5.0,5.0,150.0,1.0,C 
1394,2020-11-26,24.4,31.4,27.7,84.0,1.5,2.7,4.0,340.0,1.0,C 
1395,2020-11-27,24.8,30.9,27.85,85.0,0.9,1.35,3.5,340.0,1.0,
1396,2020-11-28,25.2,30.4,28.0,86.0,0.3,0.0,3.0,340.0,1.0,C 
1397,2020-11-29,25.0,29.6,26.0,94.0,0.5,4.5,2.0,360.0,0.0,C 
1398,2020-11-30,23.0,30.6,27.1,85.0,52.0,2.2,3.0,330.0,1.0,C 
1399,2020-12-01,26.0,31.8,28.4,83.0,0.0,4.5,4.0,350.0,1.0,C 
1400,2020-12-02,25.4,31.4,27.9,85.0,1.0,6.3,5.0,360.0,2.0,C 
1401,2020-12-03,23.4,31.6,27.7,88.0,87.5,4.3,5.0,330.0,1.0,C 
1402,2020-12-04,26.0,31.2,28.2,85.0,0.0,4.3,3.0,310.0,2.0,NW
1403,2020-12-05,25.2,31.8,28.0,84.0,5.0,2.3,8.0,260.0,4.0,NW
1404,2020-12-06,24.8,31.6,25.9,90.0,7.8,6.4,5.0,260.0,2.0,C 
1405,2020-12-07,24.0,27.0,25.2,95.0,23.1,0.5,5.0,260.0,2.0,C 
1406,2020-12-08,24.4,31.6,28.4,80.0,18.0,0.5,13.0,270.0,6.0,W 
1407,2020-12-09,25.0,30.2,27.9,82.0,20.7,4.6,12.0,280.0,4.0,C 
1408,2020-12-10,25.4,30.4,27.4,89.0,14.1,1.5,8.0,290.0,4.0,W 
1409,2020-12-11,24.8,30.4,27.6,88.0,27.9,1.6,5.0,270.0,2.0,W 
1410,2020-12-12,25.2,31.0,27.7,88.0,15.0,2.3,6.0,270.0,2.0,W 
1411,2020-12-13,24.2,29.6,27.0,92.0,14.5,5.1,5.0,270.0,2.0,W 
1412,2020-12-14,25.2,30.2,26.8,90.0,0.0,1.0,4.0,330.0,1.0,C 
1413,2020-12-15,25.0,30.0,27.1,89.0,1.8,1.2,5.0,340.0,2.0,C 
1414,2020-12-16,24.6,30.8,26.8,90.0,1.8,0.0,4.0,340.0,1.0,C 
1415,2020-12-17,25.2,29.6,26.9,90.0,11.5,4.6,6.0,280.0,2.0,C 
1416,2020-12-18,24.2,30.4,26.4,90.0,11.8,0.9,6.0,340.0,1.0,C 
1417,2020-12-19,23.8,30.2,26.9,86.0,61.6,3.9,7.0,340.0,2.0,C 
1418,2020-12-20,24.2,30.4,27.6,84.0,9.2,7.7,4.0,10.0,2.0,C 
1419,2020-12-21,23.6,30.4,27.9,85.0,4.6,5.7,3.5,185.0,1.5,
1420,2020-12-22,23.0,30.4,28.2,86.0,0.0,3.7,3.0,360.0,1.0,C 
1421,2020-12-23,24.2,31.0,28.3,84.5,3.65,4.35,3.5,355.0,1.0,
1422,2020-12-24,25.4,31.6,28.4,83.0,7.3,5.0,4.0,350.0,1.0,C 
1423,2020-12-25,25.2,32.6,28.6,81.0,10.0,7.9,3.0,360.0,1.0,C 
1424,2020-12-26,25.4,31.4,28.3,85.0,2.0,9.3,4.0,320.0,2.0,C 
1425,2020-12-27,26.0,31.6,28.0,85.0,1.0,8.1,5.0,360.0,2.0,C 
1426,2020-12-28,25.4,31.4,28.1,86.0,2.4,6.6,5.0,320.0,2.0,C 
